level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,13561580002,109.98402988763503,493.7897990834056,243,-0.1230991290184696,0.397188649017907,243,-0.1278994810928441,0.38083854843393955,243
agent,13561970002,221.9164829035559,693.2183668925813,3403,-0.13484422706205496,0.3901443323469091,3403,-0.1672277710434184,0.3898141874059134,3403
agent,13579230002,314.28205992495776,694.7215757697284,2322,-0.14191276053228222,0.38465213829055894,2322,-0.10766732831845344,0.36083644874718074,2322
agent,13579560002,175.22965155707465,422.17436196355453,9,-0.21504833632045323,0.3332492022090292,9,-0.13335233947469127,0.33249122649562135,9
agent,13603710001,148.7785685871356,560.5705260557348,3130,-0.14470489928707148,0.3814696231294217,3130,-0.14388326285094521,0.4156339525515513,3130
agent,13605040001,173.06508991480277,722.5934252347498,591,-0.12096394177419079,0.4024926419038911,591,-0.20973675161625327,0.43918984760224694,591
agent,13632600002,140.532602757378,559.8290021856452,1834,-0.1592319693859167,0.37057291938689657,1834,-0.14967978283021022,0.4083216118197609,1834
agent,13633310001,45.11983002724625,394.18215773912726,2524,-0.1515331728215641,0.3749952329388122,2524,-0.16839182874403316,0.40157318523109214,2524
agent,13634340002,137.66614626165023,558.8489153264264,285,-0.14592275420824688,0.3766753282743367,285,-0.24974354130967535,0.4055659977256484,285
agent,13640530003,127.93746943561577,519.7641701871424,3912,-0.11265521410448907,0.40764289995107345,3912,-0.14388085391717878,0.4235743758894222,3912
agent,13655510001,72.74904691896529,360.7272170312173,733,-0.14935622936544118,0.36832159432152073,733,-0.11315074594441095,0.4226018967814189,733
agent,13657910001,175.14484413282133,481.69896738991,2653,-0.13327735660213638,0.38986649488504066,2653,-0.13286430606336985,0.38480775347044177,2653
agent,13674380001,186.42578658715493,604.9604531887849,446,-0.14798141267534864,0.3687502444245886,446,-0.12115000435902899,0.41051005359447407,446
agent,13683190002,140.2460061755874,508.4391784641558,1189,-0.17024831795913017,0.36039352532094954,1189,-0.1328905506061094,0.3972310630038334,1189
agent,13717750002,130.53545647754436,530.672121370784,2948,-0.15087307103008557,0.37626569015443717,2948,-0.15005598673195764,0.40187272514375116,2948
agent,13719510003,121.28232882623705,478.35203464351537,869,-0.14652049774679132,0.3786783884389681,869,-0.13589412739293563,0.4017209343813401,869
agent,13721920001,139.36961959746762,633.6000050612377,2485,-0.13222241529996245,0.39699109856100184,2485,-0.12647674840292192,0.39683264046236755,2485
agent,13738310002,127.6446942509523,492.53886678812086,3341,-0.14909645995313056,0.3729820649469744,3341,-0.12318319429554808,0.3818256797548094,3341
agent,13746710001,143.43417543610238,601.0203845590167,2521,-0.21470722558478522,0.31507119380999593,2521,-0.16234576882573212,0.40414301391348234,2521
