level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,13363150002,-0.8205820719401041,3.078534176562518,6,-0.06746526062488556,0.0,6,-1.0,0.0,6
agent,13363160002,1.140044050545528,66.49646776928192,2175,0.1061747767390876,0.3758127046616145,2175,-0.8390804597701149,0.3674567209918571,2175
agent,13363500002,-1.6273653986972452,29.43252848188559,2957,0.11598171492787201,0.38534600640845373,2957,-0.8068988840040582,0.39473164934809024,2957
agent,13363700002,-1.9743769005677545,24.31945256218683,4208,0.11487282779662668,0.3828402959832966,4208,-0.8174904942965779,0.3862638813444956,4208
agent,13364300003,-0.3854110725397749,18.62493014707668,3002,0.09809649364897444,0.3689568905994075,3002,-0.8194536975349767,0.3846418270693291,3002
agent,13364500003,0.18315107134572856,11.098389775197589,2766,0.0882751783403209,0.36097612677715313,2766,-0.8394793926247288,0.367088193739795,2766
agent,13364910003,-1.0548122398915345,8.087514678050388,2152,0.09896544945949072,0.37130000057251356,2152,-0.8313197026022305,0.3744692973630408,2152
agent,13366510003,-2.705952690195963,17.747019767554136,4805,0.09383503389966351,0.3668156784934996,4805,-0.8222684703433923,0.3822865849366546,4805
agent,13366700003,-1.9782389378873277,33.06931632131615,1318,0.05606249585318095,0.32823357523501456,1318,-0.8148710166919575,0.38840216637832103,1318
agent,13366730003,-0.5460438733757288,33.9172477036712,3516,0.10084942666404755,0.37057929128479705,3516,-0.7960750853242321,0.4029138169016406,3516
agent,13367100003,-2.667270326014585,12.14493057635789,5088,0.106206736952043,0.37800876366889186,5088,-0.858687106918239,0.348344024393449,5088
agent,13367300003,-1.2690068614245198,5.106163884009722,3561,0.13010063400030203,0.39647155396480804,3561,-0.7913507441729851,0.4063431356253577,3561
agent,13367700003,0.3740565621459666,59.411979239397965,2486,0.10294629354704223,0.3743043348365943,2486,-0.8374899436846339,0.3689180639542371,2486
agent,13367710002,-2.071522899280895,5.482873495173776,1375,0.09367196091738614,0.3654573850153227,1375,-0.8254545454545454,0.3795778429294513,1375
agent,13367910002,-1.1884082731653431,8.67824549537795,976,0.10853684406544341,0.37639967706385324,976,-0.7848360655737705,0.4109360239118185,976
agent,13367940002,-1.4254786413009852,5.639111488151998,584,0.1461547677698609,0.406679477905588,584,-0.8253424657534246,0.37967391269019485,584
agent,13368040003,-1.8038722480283353,19.647897536923722,3437,0.10137681238589538,0.3714715496680951,3437,-0.7876054698865289,0.40900255951686765,3437
agent,13374330002,-1.5571801734275201,5.39573677278098,4149,0.11309086355955579,0.3832578141441626,4149,-0.8303205591708845,0.3753509400401632,4149
agent,13375110004,-1.7283436190023709,4.985601684168581,5114,0.10874587460612244,0.37829429029203143,5114,-0.8574501368791553,0.3496132143456153,5114
agent,13375120003,-2.1652875836543775,19.656844526905683,3472,0.10714945416416853,0.3779064504788528,3472,-0.8499423963133641,0.3571278752246322,3472
agent,13375200003,-1.1275432113297144,24.081829853997384,3441,0.0957673658199762,0.36523842163411924,3441,-0.8000581226387679,0.3999564014220777,3441
agent,13375250005,-1.7452592214615357,37.53752352602816,3814,0.12178969430514013,0.38798211530971377,3814,-0.8141059255374934,0.3890211659308972,3814
agent,13375530003,1.020956966233778,30.31656114916496,2591,0.10804770602217424,0.3796347147149949,2591,-0.8436896950984176,0.3631492716269121,2591
agent,13375700003,-0.5394711641737154,8.256209542494386,3205,0.08873416716799536,0.3624419035118621,3205,-0.8,0.3999999999999999,3205
agent,13378700001,-2.5173920056442687,4.742664205224832,1934,0.12257204586957825,0.3891640046355405,1934,-0.812306101344364,0.3904675390644961,1934
agent,13388750002,-1.1654359315618756,5.597289941773291,4207,0.10927733703509118,0.3794086423083546,4207,-0.8821012598050868,0.3224881815747138,4207
agent,13392970001,-0.02691704886300223,5.060802720529367,21,0.12301092985130492,0.392676726249301,21,-0.9047619047619048,0.29354352395090355,21
agent,13395910001,1.117063734266493,4.88775185732402,9,0.48809029493067,0.49690399499995325,9,-0.5555555555555556,0.49690399499995325,9
agent,13405100002,-1.9862795644158484,5.694475835675933,596,0.10916202295346548,0.3808390658930728,596,-0.8439597315436241,0.3628935147897217,596
agent,13428920001,-1.5852431310677193,9.034789843248497,2353,0.0850116004791353,0.357545359227757,2353,-0.8266043348916277,0.3785889702962799,2353
agent,13433410001,-1.8778625281105756,6.241515322744787,4861,0.09618432215642743,0.36790707493481056,4861,-0.8543509565932935,0.3527540213256509,4861
agent,13447310001,-4.6856689453125,0.0,1,0.9325347393751144,0.0,1,0.0,0.0,1
agent,13457740002,-0.7739752689378973,34.13311172162201,3727,0.10831787475782839,0.3769147841336621,3727,-0.8535014757177355,0.35360529784688355,3727
agent,13460310003,-1.030592010276216,15.648242331608945,1926,0.12386424191922785,0.3884642075817677,1926,-0.7824506749740394,0.41257922415786946,1926
agent,13479520002,-2.062145607679191,36.28066389889693,1538,0.09462434835295994,0.366778376483815,1538,-0.7984395318595578,0.4011656089739597,1538
agent,13486320001,-1.4122073368527,6.610485396786455,4289,0.10831124052200375,0.37826306478716887,4289,-0.8535789228258335,0.3535278565167437,4289
agent,13490920001,-1.3316415478265367,6.889139615329851,2195,0.12013294173400331,0.38847928035596707,2195,-0.8068337129840547,0.3947823103641028,2195
agent,13499950002,-1.4772649884121962,10.706324365932096,2338,0.08690299629731704,0.3592921902224842,2338,-0.9063301967493584,0.291368789010813,2338
agent,13503140003,-1.7686663974568728,8.179210924903197,2823,0.0982541759207111,0.36858966928273595,2823,-0.8947927736450585,0.3068202501101282,2823
agent,13505510002,-2.0928386327007185,9.285255927417023,961,0.1142404272795716,0.3837071746048442,961,-0.8022892819979188,0.3982727582815359,961
agent,13536140003,2.8215365739606737,97.28689061348955,911,0.11712188328463997,0.3853111576900177,911,-0.8243688254665203,0.38050606442666596,911
agent,13541110001,-0.7856354185812475,7.235302989603423,2901,0.0906986623786721,0.3637349902755009,2901,-0.8169596690796277,0.3866995838851303,2901
agent,13545720002,-2.0115462904710038,15.713301940782364,5200,0.08993870512510721,0.36223445163886037,5200,-0.8125,0.3903123748998999,5200
agent,13549790002,-2.3421874377350465,9.832178080070008,2953,0.07583270351381331,0.34947277434876206,2953,-0.9390450389434474,0.23924768291280638,2953
agent,13561580002,-2.197224668024008,5.835943659733839,243,0.10926113256211144,0.3770036442223,243,-0.8559670781893004,0.3511231112378854,243
agent,13561970002,-0.25678003307233793,22.559800803184057,3403,0.11444714466176102,0.3844363016907893,3403,-0.8874522480164561,0.31603916767861956,3403
agent,13579230002,-0.13257373970813735,33.0852554084066,2322,0.11089774028018669,0.38176607922514305,2322,-0.8652024117140397,0.34150724513288017,2322
agent,13579560002,-1.4186028374565973,3.176673916058884,9,0.04364585048622555,0.3142696805273545,9,-0.6666666666666666,0.4714045207910317,9
agent,13603710001,-0.9988070698210988,13.199469525718,3130,0.10307851310450429,0.3739719705861791,3130,-0.8182108626198084,0.3856706456430894,3130
agent,13605040001,-9.879281329624543,58.50589000022906,591,0.13187413537865364,0.3980178178017664,591,-0.9120135363790186,0.2832752121885272,591
agent,13632600002,-1.1878082500029286,33.58893669504752,1834,0.09096640765244464,0.3634856622420259,1834,-0.8440567066521265,0.36280157470398694,1834
agent,13633310001,-2.7963520313027166,9.002549961703204,2524,0.09755383333908586,0.36957462463716,2524,-0.8712361331220285,0.3349384024930607,2524
agent,13634340002,-7.081696654202645,74.31246495727632,285,0.105884885055977,0.3769233293411983,285,-0.9263157894736842,0.26125628728401795,285
agent,13640530003,-1.2141571503231618,8.396832210810143,3912,0.1384336821932978,0.40258212652374026,3912,-0.8310327198364008,0.3747230155697872,3912
agent,13655510001,-2.742645856953578,4.706411143540463,733,0.08344765353088977,0.35528482163030517,733,-0.747612551159618,0.43438234829263667,733
agent,13657910001,-1.2093387047299968,7.552204703717488,2653,0.1119005509953745,0.38158855093560146,2653,-0.8085186581228797,0.3934669459942699,2653
agent,13674380001,2.1561722520220976,39.90770505167015,446,0.08517923276253345,0.356721800903975,446,-0.7869955156950673,0.4094307926511175,446
agent,13683190002,-0.9131143247509724,9.476738138983416,1189,0.07698730168170143,0.34972819170857405,1189,-0.7947855340622372,0.40385825348461263,1189
agent,13717750002,-2.093300290153017,13.110167353039643,2948,0.09416183038757485,0.3655177747977213,2948,-0.826662143826323,0.3785390914962294,2948
agent,13719510003,-1.2662502152735948,7.061944685417181,869,0.09827001854108584,0.36912368281618996,869,-0.8630609896432682,0.3437829515831911,869
agent,13721920001,1.1686946600255832,42.09042594342444,2485,0.11430175702576666,0.38216539801827637,2485,-0.8647887323943662,0.341949090828023,2485
agent,13738310002,-1.3618261547939252,36.80824959482559,3341,0.09615135825311877,0.36865013758715076,3341,-0.8428614187369051,0.3639313775174059,3341
agent,13746710001,-0.018299272258051894,74.8856992657534,2521,0.03946202204890405,0.307594089809376,2521,-0.879412931376438,0.3256467833471389,2521
agent,13751130003,-2.4566622718546465,8.125911524415512,4239,0.08040771428271548,0.3541585892745611,4239,-0.7850908233073838,0.41075932425925293,4239
agent,13763330001,-1.883257634299142,20.01409698961687,1960,0.12041143945285253,0.3887798463574704,1960,-0.8255102040816327,0.3795301134807801,1960
agent,13797940002,-1.7050685551814262,5.540968809771707,173,0.10906492449300137,0.3777147758934263,173,-0.8497109826589595,0.35735448592078,173
agent,13798710001,-1.9951650807610202,19.2657501642373,3914,0.07379825838865768,0.3454560305962026,3914,-0.8275421563617782,0.37777789216135516,3914
agent,13807530001,-0.8651784315641345,7.759314688121904,699,0.06577498330408241,0.33958841827044006,699,-0.8111587982832618,0.3913824245554678,699
agent,13908940002,-2.68528728161828,29.86884948090242,2006,0.09164881998169815,0.3633083749362344,2006,-0.8549351944167497,0.35216616499082376,2006
agent,13912960003,-1.4020938475374054,12.218068113713898,2157,0.11743319527136821,0.38415152614605014,2157,-0.8020398701900788,0.3984619389798232,2157
agent,13913940001,-1.0180674459313601,17.94159450223118,3515,0.09986983061175936,0.3718933003417426,3515,-0.8036984352773826,0.3971992704047548,3515
agent,13915390002,-1.369713705764667,4.712596337892579,3544,0.10916027545710315,0.378795125877251,3544,-0.8213882618510158,0.38302687261389756,3544
agent,13922550002,-1.3451585503583243,6.404635388990311,4337,0.11386864194472539,0.3828419604032226,4337,-0.868111597878718,0.33836940096169593,4337
agent,13923110003,-2.82141684304819,6.091090165144717,646,0.11419001037122295,0.38320980722219644,646,-0.9256965944272446,0.26226400723897675,646
agent,13923150002,-2.96065360677121,61.81700721658505,1081,0.09536911272870292,0.36701453589560035,1081,-0.8482886216466234,0.35874090376132917,1081
agent,13924780002,-0.9086527618999322,8.321765348580362,3459,0.08308995270632567,0.3545347800262815,3459,-0.8661462850534837,0.3404950777052923,3459
agent,13931330002,-1.5819732709559782,15.36199066859935,3329,0.10271561974768668,0.3738740042054083,3329,-0.8245719435265846,0.3803328193508622,3329
agent,13939340002,-1.0554602637998112,11.471766017169317,2414,0.06897768165295837,0.3414929567481704,2414,-0.8628831814415907,0.34397063337853356,2414
agent,13941340002,-1.3202451254024654,19.547873503334696,1798,0.08825911575714925,0.359266327370905,1798,-0.7903225806451613,0.40707836981045037,1798
agent,13946790002,0.23150651361722813,26.011340315141613,1586,0.07622265052825476,0.3493012202048891,1586,-0.8058007566204287,0.3955829840253159,1586
agent,13961960002,-1.7572565657925594,12.096706596314858,2157,0.103075999564521,0.3735088066438252,2157,-0.770978210477515,0.42020329537784873,2157
agent,13985150001,-2.2393441723114678,27.52445125372289,1979,0.07124529681072023,0.3434187259259552,1979,-0.7529055078322385,0.43132215814645736,1979
agent,13994600003,0.11423276544927241,5.8412472467074545,182,0.09409952794130032,0.365427942717587,182,-0.8076923076923077,0.39411349099844606,182
agent,13994630003,-1.9630844729255645,25.807069609042504,2153,0.08074811682333462,0.3535523071991434,2153,-0.7988852763585694,0.40083362081549695,2153
agent,13994730002,-0.07023694887606174,48.309043864670556,493,0.07035322526647401,0.34229695928487125,493,-0.8316430020283976,0.37418300229378704,493
agent,13995910001,0.5251355543204234,40.35115730299601,2397,0.09640708471219839,0.3673203950469409,2397,-0.8256153525239883,0.3794399059148613,2397
agent,14014510001,0.18523449178725954,10.928318063945188,2016,0.09666620122475757,0.36929898444009357,2016,-0.8015873015873016,0.39880458813971786,2016
agent,14017740001,-1.7232069665095628,40.48912667636812,3591,0.0692036489205784,0.342170115570296,3591,-0.7903091060985797,0.4070879793315489,3591
agent,14022230003,-1.6330083662250876,18.13895374634658,2312,0.09947611962583651,0.37143136349695066,2312,-0.8179065743944637,0.3859215075073911,2312
agent,14022960001,-1.5348644170632169,25.789668192029225,1997,0.08053858495379425,0.35353664723399003,1997,-0.9308963445167752,0.25363032208724684,1997
